"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.378576344E1,1.517273617E1,-2.004784775E1,2.521918058E0
4.380176344E1,1.549326229E1,-2.567838860E1,2.686208010E0
4.381776344E1,1.017577839E1,-3.044760895E1,2.768185616E0
4.383376344E1,6.009685516E0,-2.218044853E1,4.265232086E0
4.384976344E1,3.916358709E0,-1.209504700E1,2.760533810E0
4.386576344E1,3.666289091E0,-2.818712950E0,2.101620674E0
4.388176344E1,3.889667988E0,1.042722821E0,4.175554752E0
4.389776501E1,4.521862030E0,3.864184141E0,5.055481434E0
4.391376344E1,5.005289555E0,7.568272591E0,3.531380415E0
4.392976344E1,6.658188820E0,8.817461967E0,2.415375948E0
4.394576344E1,6.022882462E0,6.134825706E0,1.147828102E0
4.396176344E1,3.472875834E0,2.416103840E0,5.151651502E-1
4.397776344E1,4.204122424E-1,6.387729943E-2,4.696561992E-1
4.399376344E1,-1.722829223E0,-5.336866975E-1,-1.141459569E-1
4.400976344E1,-2.483208418E0,2.572521865E-1,-1.278542042E0
4.402576344E1,-2.808312416E0,1.427518845E0,-2.039304495E0
4.404176344E1,-3.339135647E0,1.993642211E0,-2.121138096E0
4.405776501E1,-3.615589380E0,1.707630873E0,-1.869268179E0
4.407376501E1,-3.571583986E0,1.674389720E0,-1.882838488E0
4.408976501E1,-3.062950134E0,2.021759748E0,-1.146085262E0
4.410576501E1,-1.586781144E0,2.370757580E0,4.066120684E-1
4.412176501E1,5.759108067E-1,2.505982161E0,1.902844429E0
4.413776501E1,4.924863338E0,3.298616171E0,7.575349808E-1
4.415376501E1,8.326468468E0,-1.436501861E0,2.408988237E0
4.416976344E1,2.135096550E1,1.059550095E1,3.856129885E0
4.418576344E1,1.213406372E1,2.193197060E1,4.044620514E0
4.420176344E1,-1.090440178E1,2.447935104E1,7.390651703E0
4.421776501E1,-1.667099762E1,3.268283463E1,1.585153043E-1
4.423376344E1,-4.742626667E0,3.530772400E1,1.259321451E0
4.424976344E1,-4.706330299E-1,4.211754990E1,7.010011673E0
4.426576501E1,-2.412253857E0,4.533942795E1,8.818917274E0
4.428176344E1,-3.485890627E0,4.116708374E1,9.449952126E0
4.429776344E1,-3.048470020E0,3.225176239E1,7.507297516E0
4.431376344E1,-1.757008910E0,2.344272041E1,4.088740826E0
4.432976501E1,9.584467858E-2,1.691350174E1,2.744482994E0
4.434576344E1,2.140377998E0,1.132303238E1,2.077793598E0
4.436176344E1,3.324885368E0,6.281255245E0,1.105010271E0
4.437776501E1,3.195876122E0,2.816481352E0,-4.292516410E-1
4.439376344E1,1.737347603E0,-9.410266280E-1,-2.629599571E-1
4.440976344E1,8.651782870E-1,-3.138472795E0,-6.181541681E-1
4.442576344E1,8.988503218E-1,-3.826001406E0,5.126273036E-1
4.444176344E1,1.290953636E0,-2.617370129E0,2.188376904E0
4.445776501E1,1.872687101E0,5.576574802E-1,2.646157980E0
4.447376344E1,3.042321682E0,3.645574331E0,2.770972490E0
4.448976344E1,4.360770226E0,4.906179428E0,2.906206608E0
4.450576501E1,4.523757935E0,4.732551098E0,2.269425631E0
4.452176501E1,3.558339119E0,4.750728130E0,1.618614435E0
4.453776501E1,2.028223991E0,5.052752018E0,7.865813971E-1
4.455376501E1,5.414534807E-1,5.750154495E0,2.223830223E-1
4.456976501E1,-7.391283512E-1,7.871014595E0,-8.897619843E-1
4.458576501E1,-1.345780730E0,1.054235935E1,-1.902327299E0
4.460176501E1,-2.323333360E-2,1.255297184E1,-2.648245573E0
4.461776501E1,1.554765821E0,1.015660572E1,-1.819430590E0
4.463376344E1,1.491836667E0,1.914087653E0,1.549086809E0
4.464976344E1,9.862195253E-1,-8.638864517E0,3.034660101E0
4.466576344E1,-2.312779903E0,-1.939766884E1,-5.873436451E0
4.468176501E1,-5.126081705E-1,-2.622938919E1,-3.801657200E0
4.469776501E1,7.761446476E0,-2.723965645E1,6.316057205E0
4.471376344E1,1.700381279E1,-2.216884232E1,1.884140968E0
4.472976344E1,1.483007812E1,-2.695447922E1,4.095233917E0
4.474576344E1,9.972395897E0,-3.094084358E1,4.007702351E0
4.476176344E1,7.739409924E0,-2.202095795E1,4.636017323E0
4.477776501E1,5.018026352E0,-1.265201569E1,1.632721066E0
4.479376501E1,2.269827604E0,-3.358203173E0,1.885855198E0
4.480976501E1,2.268707275E0,4.896621406E-1,4.170115471E0
4.482576501E1,2.391175508E0,4.327969551E0,3.048881769E0
4.484176344E1,3.193079948E0,7.682006836E0,2.802202463E0
4.485776344E1,4.253098011E0,8.755653381E0,1.998143315E0
4.487376344E1,4.436081886E0,7.979031563E0,1.105900884E0
4.488976344E1,2.713300705E0,5.558579445E0,5.170614123E-1
4.490576344E1,1.569198132E0,4.222356319E0,-1.588696390E-1
4.492176344E1,1.326138735E0,3.644204855E0,-1.260307804E-2
4.493776501E1,1.096707106E0,2.630557299E0,7.657423019E-1
4.495376501E1,-2.178531885E-1,1.529779911E0,1.323868990E0
4.496976501E1,-1.608740687E0,7.784124017E-1,1.347858906E0
4.498576501E1,-2.710657597E0,3.579522967E-1,7.715937495E-1
4.500182438E1,-3.250636578E0,2.037561387E-1,-1.352915466E-1
4.501776501E1,-2.984659672E0,4.449767470E-1,-1.289191365E0
4.503376344E1,-2.275296211E0,7.401626706E-1,-2.024077177E0
4.504976501E1,-1.105785966E0,5.942408741E-2,-2.517254114E0
4.506576501E1,8.821197152E-1,-1.766365409E0,-2.932284117E0
4.508176501E1,5.850136280E0,9.502682686E-1,-1.086172700E0
4.509776344E1,1.572774982E1,1.413405514E1,8.596802711E0
4.511376344E1,9.060454369E0,3.897479630E1,9.379026413E0
4.512976501E1,-2.735796928E0,3.170761871E1,1.067805386E1
4.514576344E1,-9.904046059E0,3.478134537E1,-1.791504502E0
4.516176501E1,6.630980968E-1,3.498864365E1,6.202792645E0
4.517776501E1,8.440949440E0,4.353520584E1,1.197546196E1
4.519376344E1,-1.610742331E0,4.457765961E1,1.124772930E1
4.520976501E1,-3.679945469E0,3.370963287E1,9.796316147E0
4.522576501E1,-1.769564033E0,2.418310356E1,5.964923859E0
4.524176501E1,6.752701998E-1,1.773398590E1,3.984583855E0
4.525776501E1,3.745307207E0,1.132853889E1,3.202120304E0
4.527376501E1,5.487893581E0,5.699358940E0,1.031201839E0
4.528976501E1,5.291855812E0,1.440112352E0,-5.024950504E-1
4.530576344E1,4.029470444E0,-8.553620577E-1,-2.123618603E0
4.532176344E1,1.444192052E0,-2.847634792E0,-8.787199259E-1
4.533776501E1,1.145577654E-1,-2.348328829E0,4.738316536E-1
4.535376501E1,-6.155492663E-1,-6.230574846E-1,1.379213333E0
4.536976501E1,-6.712670922E-1,1.451843858E0,2.258239746E0
4.538576501E1,8.581776619E-1,4.210394859E0,1.993623018E0
4.540176501E1,2.530077457E0,5.155817509E0,1.853140831E0
4.541776501E1,3.112021685E0,4.551952362E0,1.156782508E0
4.543376501E1,3.351528168E0,4.096843243E0,8.962454796E-1
4.544976501E1,3.087438107E0,3.761578083E0,1.507255316E0
4.546576501E1,2.338282824E0,4.834113121E0,2.052702427E0
4.548176501E1,1.625509739E0,7.142506599E0,1.329883337E0
4.549776501E1,1.401881695E0,9.814876556E0,-2.624523938E-1
4.551376501E1,4.868082702E-1,1.080534840E1,-1.087714553E0
4.552976501E1,-2.593399212E-2,9.042478561E0,4.623203576E-1
4.554576501E1,-3.134488687E-2,2.808379412E0,1.621094823E0
4.556176501E1,-2.040941954E0,-1.141116810E1,3.170957327E0
4.557776344E1,-6.109907031E-1,-2.785099220E1,-1.442056417E0
4.559376344E1,9.659070969E0,-2.789673996E1,7.729517460E0
4.560976501E1,1.339906311E1,-1.954728699E1,8.435174942E0
4.562576501E1,1.301406670E1,-2.034149170E1,8.563360214E0
4.564176344E1,7.947734356E0,-2.557296753E1,4.110815525E0
4.565776344E1,4.754118443E0,-2.201469421E1,4.874700069E0
4.567376344E1,3.941114426E0,-1.439502239E1,3.759442568E0
4.568976501E1,3.647001266E0,-6.347861767E0,2.948124170E0
4.570576344E1,3.400015354E0,-1.771019816E0,3.619563818E0
4.572176344E1,3.470328331E0,2.601386309E0,4.421649933E0
4.573776501E1,4.419715405E0,7.393955708E0,2.703877449E0
4.575376344E1,6.489464283E0,9.435377121E0,1.594998002E0
4.576976501E1,7.136243820E0,7.027700424E0,1.044915795E0
4.578576501E1,5.083024502E0,4.304602146E0,-2.431168258E-1
4.580176501E1,1.681285024E0,2.387555361E0,-3.521104455E-1
4.581776501E1,-1.409926295E0,1.029659867E0,-1.666556001E-1
4.583376501E1,-3.581275702E0,2.426858693E-1,-1.107174605E-1
4.584976501E1,-4.326676846E0,6.299144626E-1,-8.304049075E-2
4.586576501E1,-4.615982533E0,1.919565558E0,7.828081399E-2
4.588176501E1,-4.597911358E0,3.093586445E0,4.769154191E-1
4.589776501E1,-4.061379910E0,3.354985237E0,3.514305055E-1
4.591376501E1,-2.533008099E0,2.895135641E0,-1.529511809E-1
4.592976501E1,-1.510071009E-1,2.285390139E0,-5.554835200E-1
4.594576344E1,3.269062281E0,1.246268153E0,-1.111876845E0
4.596176344E1,7.433229923E0,-8.955367804E-1,-1.321963310E0
4.597776344E1,1.249379730E1,-1.359446883E0,-9.956910610E-1
4.599376501E1,2.265235519E1,7.802827835E0,3.648686886E0
4.600976344E1,1.244246483E1,2.833991623E1,1.510291100E0
4.602576344E1,-6.427569866E0,3.737445831E1,8.480463982E0
4.604176344E1,-2.028914452E1,3.835347366E1,3.442718506E0
4.605776344E1,-1.088647366E1,4.039486694E1,7.023055553E0
4.607376344E1,5.577570915E0,4.091811371E1,9.294003487E0
4.608976501E1,1.561278105E0,4.098632050E1,1.013479996E1
4.610576344E1,-5.314371109E0,3.482176590E1,8.005568504E0
4.612176344E1,-2.355741262E0,2.570682144E1,6.164514065E0
4.613776344E1,2.665991485E-1,1.843951988E1,3.467675447E0
4.615376344E1,2.852806091E0,1.241060352E1,2.650438786E0
4.616976344E1,4.983281612E0,7.288447857E0,1.317069411E0
4.618576501E1,5.345524311E0,3.196900845E0,-7.709042430E-1
4.620176344E1,4.037524223E0,-3.085838556E-1,-8.768141270E-1
4.621776344E1,3.207645893E0,-2.074173689E0,-7.997687459E-1
4.623376344E1,2.999676228E0,-1.998028278E0,6.628491282E-1
4.624976501E1,3.291998625E0,-6.591620445E-1,2.493072748E0
4.626576501E1,3.598437309E0,1.533754349E0,3.297102928E0
4.628176344E1,4.041785717E0,3.379942417E0,3.607707500E0
4.629776501E1,3.849119902E0,4.219895363E0,3.192399979E0
4.631376344E1,3.058257580E0,5.006697178E0,2.770905256E0
4.632976344E1,2.691753149E0,6.511404991E0,1.897309065E0
4.634576344E1,1.715186834E0,7.934374809E0,8.444061875E-1
4.636176344E1,6.651379466E-1,9.386793137E0,-1.000584811E-1
4.637776501E1,-1.066942453E0,1.034936810E1,-1.416955590E0
4.639376501E1,-2.551845551E0,1.148364449E1,-2.253479958E0
4.640976344E1,-2.062461138E0,1.142107868E1,-3.538342714E0
4.642576344E1,-1.700180054E0,7.843940735E0,-3.556672812E0
4.644176344E1,-3.768837452E0,4.873541296E-1,-1.109722018E0
4.645776501E1,-3.643065214E0,-1.098141766E1,-4.388476014E-1
4.647376501E1,-3.396510184E-1,-2.150257492E1,-3.515645742E0
4.648976501E1,5.650469303E0,-2.749377823E1,3.161591291E-1
4.650576501E1,1.026173019E1,-2.230220985E1,2.922764778E0
4.652176501E1,1.367658997E1,-2.020183372E1,2.991105080E0
4.653776501E1,1.355037689E1,-2.787906075E1,3.187898636E0
4.655376501E1,1.002978992E1,-3.076368141E1,4.546761036E0
4.656976501E1,8.947409630E0,-2.085508537E1,3.399929285E0
4.658576501E1,5.980945587E0,-1.225339031E1,3.433390617E0
4.660176501E1,4.709825516E0,-3.751168251E0,3.017010212E0
4.661776501E1,4.339021683E0,1.477021337E0,3.620626688E0
4.663376501E1,3.615014553E0,4.470070362E0,3.770810366E0
4.664976501E1,2.785088539E0,7.616281033E0,3.156295061E0
4.666576501E1,3.269665480E0,1.011765766E1,1.367280722E0
4.668176501E1,4.487337589E0,7.274791718E0,2.756396532E-1
4.669776501E1,4.957740784E0,1.667609334E0,1.042531207E-1
4.671376344E1,4.845414162E0,-2.787224293E0,9.086186886E-1
4.672976344E1,3.429971695E0,-4.451615810E0,1.231357098E0
4.674576344E1,6.328066587E-1,-3.672820330E0,5.738039613E-1
4.676176344E1,-2.698274851E0,-1.096343279E0,-7.531296611E-1
4.677776344E1,-5.681325912E0,1.703158498E0,-2.396519184E0
4.679376344E1,-7.985658646E0,3.726163149E0,-3.466114521E0
4.680976344E1,-8.704225540E0,4.573442459E0,-3.755171299E0
4.682576344E1,-6.628481388E0,3.625262022E0,-3.432145596E0
4.684176344E1,-3.618673086E0,2.642422915E0,-2.872888803E0
4.685776501E1,-6.861590743E-1,3.054158688E0,-2.450541973E0
4.687376344E1,2.113687515E0,3.549758196E0,-1.315585136E0
4.688976344E1,5.571163654E0,3.906705141E0,2.179585397E-1
4.690576344E1,1.479565907E1,6.962979794E0,7.369678020E0
4.692176344E1,1.643140602E1,2.221836281E1,1.166054821E1
4.693776501E1,1.008247185E1,3.793522644E1,7.021360397E0
4.695376501E1,-3.504517555E0,3.507597351E1,5.906514645E0
4.696976344E1,-1.146056461E1,4.128221512E1,-3.377471685E0
4.698576344E1,-2.542919874E0,4.272026825E1,7.032507896E0
4.700176344E1,7.128898621E0,4.535121918E1,1.073373318E1
4.701776344E1,-2.181089163E0,4.159175873E1,1.115201950E1
4.703376344E1,-2.598398447E0,3.062239456E1,8.553112984E0
4.704976344E1,-7.748306990E-1,2.075066948E1,4.053814411E0
4.706576344E1,2.209991693E0,1.263708496E1,1.479367733E0
4.708176344E1,4.779985428E0,6.181694984E0,1.247091740E-1
4.709776501E1,5.255253315E0,1.691034198E0,-1.807402015E0
4.711376501E1,3.809854746E0,-1.221349359E0,-1.903160572E0
4.712976344E1,2.480067492E0,-2.784820557E0,-1.618777275E0
4.714576344E1,2.502946377E0,-2.375268221E0,-1.541195512E-1
4.716176344E1,2.194084644E0,-1.903390288E-1,1.391481280E0
4.717776501E1,2.096851349E0,2.719755650E0,2.517273188E0
4.719376344E1,3.296720028E0,4.423775673E0,3.259131193E0
4.720976344E1,4.310022831E0,3.972957611E0,3.310769081E0
4.722576344E1,3.322711468E0,3.370787144E0,2.643054962E0
4.724176344E1,2.602248192E0,4.348224640E0,1.551758766E0
4.725776501E1,2.437804937E0,6.276112080E0,9.586958289E-1
4.727376344E1,1.988193035E0,8.463273048E0,1.629972458E-2
4.728976344E1,7.531105280E-1,9.432905197E0,-5.667458773E-1
4.730576344E1,-1.164261937E0,9.035401344E0,-4.224808216E-1
4.732176344E1,-2.188463211E0,1.115223885E1,-5.869433880E-1
4.733776501E1,-1.031709313E0,1.319925308E1,-9.650165439E-1
4.735376344E1,-8.188936114E-1,7.879681587E0,3.510857373E-2
4.736976344E1,-4.355541706E0,-1.981977701E0,1.998583823E-1
4.738576344E1,-1.098047924E1,-1.540383434E1,-8.324217796E0
4.740176344E1,-2.608635902E0,-2.934056854E1,-3.153221130E0
4.741776344E1,1.012423611E1,-3.011625290E1,4.035359859E0
4.743376344E1,1.655572319E1,-2.032845688E1,-7.320510596E-2
4.744976344E1,1.530536556E1,-2.407470322E1,5.122662544E0
4.746576344E1,1.201741791E1,-3.461290741E1,3.918063164E0
4.748176501E1,7.604789257E0,-2.804316902E1,4.178073883E0
4.749776501E1,4.723357677E0,-1.680260277E1,3.626660109E0
4.751376501E1,3.068542957E0,-5.619747162E0,1.200759172E0
4.752976501E1,3.926768541E0,3.824976385E-1,2.675865173E0
4.754576501E1,3.648255825E0,3.188693523E0,3.709930420E0
4.756176501E1,4.208441257E0,7.998194695E0,2.808791161E0
4.757776501E1,7.281198025E0,1.044291401E1,1.525135279E0
4.759376501E1,8.304471016E0,7.694983482E0,1.372931004E-1
4.760976501E1,6.736699104E0,4.145924091E0,-3.400628269E-1
4.762576501E1,4.475730419E0,2.059501886E0,5.778932571E-1
4.764177126E1,2.394747496E0,1.361084461E0,1.029449224E0
4.765776501E1,-2.094351798E-1,4.378420413E-1,2.354457974E-1
4.767376501E1,-3.219166994E0,-6.721003056E-1,-1.080120087E0
4.768976501E1,-5.108651638E0,-9.668648243E-1,-2.028128386E0
4.770576344E1,-5.802050591E0,-5.074558258E-1,-2.421227455E0
4.772176344E1,-5.292995453E0,3.938749135E-1,-2.641283274E0
4.773776344E1,-4.682608604E0,8.669978976E-1,-2.742586613E0
4.775376344E1,-3.863149881E0,5.836009979E-1,-2.423813343E0
4.776976344E1,-2.034851313E0,-6.533489227E-1,-1.762381434E0
4.778576344E1,3.660945177E0,-4.506845474E-1,-9.467439651E-1
4.780176344E1,1.399372578E1,1.244984940E-2,7.720850468E0
4.781776344E1,1.859543037E1,1.094033337E1,7.048635483E0
4.783376344E1,8.944469452E0,2.291550827E1,4.246356189E-1
4.784976344E1,-8.688539505E0,2.504924011E1,8.165080070E0
4.786576344E1,-1.365968609E1,3.912456894E1,-4.640365124E0
4.788176344E1,-1.138313580E1,3.862899017E1,5.348866463E0
4.789776344E1,-2.874833107E0,4.074978256E1,9.832880974E0
4.791376344E1,-2.487020016E0,4.384492874E1,9.156087875E0
4.792976344E1,-5.043558121E0,4.174183655E1,8.922892570E0
4.794576344E1,-4.455101490E0,3.472818375E1,7.454423904E0
4.796176344E1,-3.207875967E0,2.653741837E1,6.442394733E0
4.797776344E1,-5.710362792E-1,2.006215668E1,5.006955624E0
4.799376344E1,2.568288803E0,1.282743359E1,2.688382149E0
4.800976344E1,3.940415621E0,6.866503239E0,4.269340634E-2
4.802576344E1,3.882992983E0,2.266590834E0,-1.016807914E0
4.804176344E1,3.025457144E0,-1.359782100E0,-1.952615142E0
4.805776344E1,2.375957727E0,-3.133703709E0,-2.386511564E0
4.807376344E1,2.145118713E0,-3.421917439E0,-9.841030836E-1
4.808976344E1,1.321647167E0,-1.957508922E0,8.028333187E-1
4.810576344E1,8.812960982E-1,6.654539704E-1,1.564792752E0
4.812176344E1,1.128655434E0,2.818559647E0,1.820100784E0
4.813776344E1,1.738515973E0,3.161514759E0,7.334685326E-1
4.815376344E1,2.024460316E0,2.847922087E0,-5.059906244E-1
4.816976344E1,2.299285889E0,3.411718369E0,-5.735932589E-1
4.818576344E1,2.900575399E0,4.744838238E0,5.526392460E-1
4.820176344E1,2.597833157E0,6.130880356E0,8.502959609E-1
4.821776344E1,1.345646739E0,6.643890858E0,8.951345682E-1
4.823376344E1,-5.293866992E-1,7.195131302E0,-3.578757048E-1
4.824976344E1,-1.259570360E0,7.084557533E0,-1.200270772E0
4.826576344E1,-1.019537330E0,7.458962917E0,-1.631026030E0
4.828176344E1,-3.829190433E-1,6.093234062E0,-1.967507124E0
4.829776344E1,-5.693411455E-2,1.163036108E0,-2.540994883E0
4.831376344E1,-2.524503708E0,-1.062006569E1,-5.602432489E-1
4.832976344E1,2.944896698E0,-2.795890236E1,1.745861411E0
4.834576344E1,1.395942211E1,-3.361968613E1,7.498984337E0
4.836176344E1,1.501534081E1,-2.476793861E1,6.869433880E0
4.837776501E1,1.749014091E1,-2.286671448E1,4.319522858E0
4.839376344E1,1.215565872E1,-2.935656166E1,6.548908353E-1
4.840976344E1,5.400074005E0,-2.443752098E1,3.042177916E0
4.842576344E1,3.784236908E0,-1.450407410E1,1.685632944E0
4.844176344E1,2.421859503E0,-6.008344650E0,1.449037910E0
4.845776501E1,2.983989239E0,-1.453730583E0,2.832915306E0
4.847376344E1,2.985330105E0,3.289499044E0,2.053372860E0
4.848976344E1,3.959626436E0,8.778235435E0,1.676803112E0
4.850576344E1,6.138072491E0,9.626510620E0,1.219577670E0
4.852176344E1,6.429082870E0,5.998078823E0,7.145063877E-1
4.853776501E1,4.416210651E0,2.694166422E0,3.641102016E-1
4.855376501E1,2.590785027E0,8.347910643E-1,4.805354178E-1
4.856976501E1,1.363066912E0,-9.129569679E-2,8.168345690E-1
4.858576501E1,9.184157848E-2,-5.005509853E-1,1.032389402E0
4.860176501E1,-1.451968431E0,-3.502525687E-1,1.300051510E-1
4.861776501E1,-2.304898024E0,3.779199421E-1,-1.187667727E0
4.863376501E1,-3.451567411E0,9.224667549E-1,-2.675137281E0
4.864976501E1,-4.719239712E0,1.620817184E0,-4.389797211E0
4.866576501E1,-5.139479637E0,2.480230331E0,-5.674947739E0
4.868176501E1,-3.916741610E0,3.250444889E0,-5.647069454E0
4.869776501E1,-1.882177711E0,3.181826830E0,-3.779620886E0
4.871376501E1,-1.287122816E-1,1.779734612E0,-5.493351817E-1
4.872976501E1,2.239440441E0,2.202205896E0,-1.141162753E0
4.874576501E1,1.616024017E1,8.791460991E0,9.478528976E0
4.876176501E1,1.069943810E1,2.699948120E1,1.420984554E1
4.877779469E1,5.647500515E0,3.965638733E1,9.713218689E0
4.879376501E1,-1.913991809E0,3.678322983E1,8.114265442E0
4.880976501E1,-1.478127480E1,4.059992599E1,4.120536327E0
4.882576501E1,3.053622246E0,4.196128464E1,9.112293243E0
4.884176501E1,2.504919291E0,4.499641800E1,1.033664894E1
4.885776501E1,-5.166246414E0,3.772312927E1,8.341034889E0
4.887376501E1,-2.866443634E0,2.700147057E1,5.340372086E0
