"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.347724591E2,8.363779068E0,-5.483411789E0,-2.812219620E0
1.347891258E2,8.097841263E0,-4.707249641E0,-2.435324430E0
1.348057924E2,7.278200626E0,-4.936365128E0,-2.213994980E0
1.348224591E2,7.402019501E0,-4.764806271E0,-1.884361148E0
1.348391257E2,8.462046623E0,-4.034086227E0,-1.565271616E0
1.348557924E2,8.772202492E0,-4.256402493E0,-7.730110884E-1
1.348724591E2,8.076207161E0,-4.351327419E0,-7.107139826E-1
1.348891257E2,7.534734726E0,-3.362962723E0,-1.091870904E0
1.349057924E2,7.463856697E0,-2.644232988E0,-9.009763598E-1
1.349224591E2,7.665371895E0,-3.511843681E0,-4.586332738E-1
1.349391257E2,7.632159710E0,-4.035762310E0,-1.300721914E-1
1.349557924E2,8.095389366E0,-2.993508816E0,4.499471188E-1
1.349724591E2,8.160608292E0,-2.186969280E0,8.460725546E-1
1.349891257E2,8.168250084E0,-2.427778006E0,6.232394576E-1
1.350057924E2,7.691325188E0,-3.211773634E0,6.836882234E-1
1.350224591E2,7.340890408E0,-2.536062956E0,6.492117047E-1
1.350391257E2,7.489139557E0,-2.155174017E0,9.225624800E-1
1.350557924E2,7.508475304E0,-2.428668737E0,1.377748132E0
1.350724591E2,7.508475304E0,-2.428668737E0,1.377748132E0
1.350891257E2,7.508475304E0,-2.428668737E0,1.377748132E0
1.351057924E2,6.663791180E0,-2.393962145E0,1.947060585E0
1.351224591E2,6.663791180E0,-2.393962145E0,1.947060585E0
1.351391257E2,7.787677288E0,-1.948659897E0,2.598034382E0
1.351557924E2,8.309086800E0,-2.001217365E0,3.121847391E0
1.351724591E2,8.235786438E0,-1.889925361E0,3.303941011E0
1.351891257E2,7.923055172E0,-1.769248009E0,3.065401793E0
1.352057924E2,7.712413311E0,-1.823969841E0,2.887761593E0
1.352224591E2,8.012780190E0,-1.946581841E0,2.986144066E0
1.352391257E2,8.312122345E0,-1.540869832E0,3.241050005E0
1.352557924E2,9.446849823E0,-1.293184996E0,3.630241871E0
1.352724591E2,9.035190582E0,-1.998497605E0,3.392861605E0
1.352891257E2,8.610335350E0,-2.131232262E0,3.174079418E0
1.353057924E2,9.119543076E0,-1.876048565E0,3.252494335E0
1.353224591E2,9.129570007E0,-2.314311981E0,3.061159134E0
1.353391257E2,8.906976700E0,-2.609421492E0,2.876010656E0
1.353557924E2,8.952810287E0,-2.820982456E0,2.568154812E0
1.353724591E2,8.690808296E0,-2.784753323E0,2.258766651E0
1.353891257E2,8.339224815E0,-3.077334404E0,2.119289875E0
1.354057924E2,7.958393574E0,-3.316725731E0,2.110843182E0
1.354224591E2,8.006918907E0,-3.294852495E0,2.199648857E0
1.354391257E2,8.484859467E0,-3.135484934E0,2.166321516E0
1.354557924E2,8.224360466E0,-3.036575794E0,1.884524107E0
1.354724591E2,8.224360466E0,-3.036575794E0,1.884524107E0
1.354891257E2,8.224360466E0,-3.036575794E0,1.884524107E0
1.355057924E2,8.215406418E0,-3.463404179E0,2.469944477E0
1.355224591E2,8.215406418E0,-3.463404179E0,2.469944477E0
1.355391257E2,8.277511597E0,-3.007691860E0,2.443608284E0
1.355557924E2,8.277511597E0,-3.007691860E0,2.443608284E0
1.355724591E2,8.258645058E0,-3.190570593E0,2.557869434E0
1.355891257E2,8.842802048E0,-2.718443632E0,2.287889719E0
1.356057924E2,8.696008682E0,-3.081672907E0,2.463039875E0
1.356224591E2,8.246674538E0,-3.242879152E0,2.590411425E0
1.356391257E2,8.255973816E0,-2.770943642E0,2.487757683E0
1.356557924E2,8.541266441E0,-2.682971239E0,2.413738251E0
1.356724590E2,8.368251801E0,-2.973943472E0,2.544576645E0
1.356891257E2,8.579649925E0,-2.938346148E0,2.345925093E0
1.357057924E2,8.818773270E0,-2.660484791E0,2.131663084E0
1.357224590E2,8.667881966E0,-2.816021681E0,2.066646338E0
1.357391257E2,8.190602303E0,-2.812459230E0,2.004693747E0
1.357557924E2,8.178113937E0,-2.441118479E0,1.547525764E0
1.357724590E2,8.410389900E0,-2.480105639E0,1.669658780E0
1.357891257E2,8.059285164E0,-2.573967934E0,1.939351320E0
1.358057924E2,8.656035423E0,-3.215049028E0,1.625413895E0
1.358224590E2,8.767614365E0,-2.677282572E0,1.902518868E0
1.358391257E2,8.368817329E0,-2.299199820E0,1.478907943E0
1.358557924E2,9.029463768E0,-2.577568769E0,1.021921873E0
1.358724590E2,9.029463768E0,-2.577568769E0,1.021921873E0
1.358891257E2,9.029463768E0,-2.577568769E0,1.021921873E0
1.359057924E2,9.029463768E0,-2.577568769E0,1.021921873E0
1.359224590E2,9.029463768E0,-2.577568769E0,1.021921873E0
1.359391257E2,9.814895630E0,-2.482337236E0,1.374444246E0
1.359557924E2,9.814895630E0,-2.482337236E0,1.374444246E0
1.359724590E2,9.814895630E0,-2.482337236E0,1.374444246E0
1.359891257E2,8.388373375E0,-2.329759359E0,1.137734294E0
1.360057924E2,8.724921227E0,-2.477280617E0,1.090396166E0
1.360224590E2,8.884815216E0,-3.013351917E0,9.273126125E-1
1.360391257E2,8.546600342E0,-3.323927641E0,6.331706047E-1
1.360557924E2,8.400813103E0,-2.810792685E0,3.564391732E-1
1.360724590E2,8.077346802E0,-3.317913294E0,-2.959233336E-2
1.360891257E2,7.871215820E0,-3.342027903E0,-2.303892374E-1
1.361057924E2,7.852665424E0,-3.452630281E0,-4.478593767E-1
1.361224590E2,8.220003128E0,-2.212414742E0,-1.128722429E-1
1.361391257E2,9.165989876E0,-2.884419203E0,2.516306043E-1
1.361557924E2,9.192039490E0,-3.413193226E0,2.752374411E-1
1.361724590E2,9.475627899E0,-3.741217852E0,-8.478347212E-2
1.361891257E2,9.019570351E0,-3.755784273E0,1.936047226E-1
1.362057924E2,8.765268326E0,-1.975360155E0,3.516220450E-1
1.362224590E2,9.578415871E0,-2.572454929E0,8.352890611E-2
1.362391257E2,9.212342262E0,-3.562485933E0,3.393158615E-1
1.362557924E2,8.518627167E0,-4.184327126E0,3.055097163E-1
1.362724590E2,8.628530502E0,-2.085368872E0,1.761366278E-1
1.362891257E2,8.628530502E0,-2.085368872E0,1.761366278E-1
1.363057924E2,8.991223335E0,-4.020534992E0,1.496759206E-1
1.363224590E2,8.627592087E0,-4.261334419E0,-8.277713060E-1
1.363391257E2,8.237519264E0,-4.398866653E0,-1.309475064E0
1.363557924E2,7.436285019E0,-3.711912870E0,-8.085889220E-1
1.363724590E2,7.542347908E0,-3.602095604E0,-7.201758623E-1
1.363891257E2,7.734305859E0,-3.832187891E0,-6.212953329E-1
1.364057924E2,8.124991417E0,-4.347879887E0,-5.376994014E-1
1.364224590E2,8.124991417E0,-4.347879887E0,-5.376994014E-1
1.364391257E2,7.680695057E0,-4.844686508E0,-9.245353341E-1
1.364557924E2,7.649120331E0,-4.656205177E0,-1.358929634E0
1.364724590E2,7.837438583E0,-4.743057251E0,-1.086498260E0
1.364891257E2,7.938282013E0,-4.579543114E0,-9.363435507E-1
1.365057923E2,7.789602280E0,-4.242419720E0,-1.070428491E0
1.365224590E2,7.848490238E0,-4.689580441E0,-1.495590806E0
1.365391257E2,8.140036583E0,-5.320414066E0,-2.262721777E0
1.365557923E2,7.803642273E0,-5.485010624E0,-1.417195082E0
1.365724590E2,7.916590691E0,-5.347277164E0,-1.163965106E0
1.365891257E2,8.865690231E0,-5.211544991E0,-1.495322585E0
1.366057923E2,9.104363441E0,-5.762728691E0,-1.501662493E0
1.366224590E2,8.781873703E0,-5.545430660E0,-1.751722455E0
1.366391257E2,8.681930542E0,-4.659461498E0,-1.753570795E0
1.366557923E2,8.717929840E0,-4.863284588E0,-1.433533072E0
1.366724590E2,9.078295708E0,-5.682302952E0,-1.059127808E0
1.366891257E2,9.266182899E0,-5.747472763E0,-1.045921445E0
1.367057923E2,9.266182899E0,-5.747472763E0,-1.045921445E0
1.367224590E2,8.806246758E0,-5.833051205E0,-1.601711273E0
1.367391257E2,8.223336220E0,-6.363950729E0,-1.686025500E0
1.367557923E2,7.101585388E0,-6.014588833E0,-1.602094531E0
1.367724590E2,7.083312988E0,-4.701982498E0,-1.845364451E0
1.367891257E2,7.083312988E0,-4.701982498E0,-1.845364451E0
1.368057923E2,7.877182007E0,-5.280009747E0,-1.743189573E0
1.368224590E2,7.653793335E0,-6.974596500E0,-1.782885432E0
1.368391257E2,7.485424042E0,-8.339166641E0,-1.948152304E0
1.368557923E2,7.708745003E0,-6.809731960E0,-2.177746773E0
1.368724590E2,7.828637123E0,-5.349383831E0,-2.302666426E0
1.368891257E2,7.561435223E0,-5.514842510E0,-2.198643208E0
1.369057923E2,7.144125462E0,-6.918830872E0,-2.290149689E0
1.369224590E2,7.070001125E0,-8.225184441E0,-2.294334650E0
1.369391257E2,7.685894966E0,-8.566290855E0,-2.505704403E0
1.369557923E2,8.417074203E0,-7.262130737E0,-1.886353254E0
1.369724590E2,8.648574829E0,-6.288428307E0,-1.668930888E0
1.369891257E2,8.342432976E0,-6.179779530E0,-2.020160437E0
1.370057923E2,7.388736248E0,-6.830657005E0,-2.196852446E0
1.370224590E2,7.227568150E0,-7.908795357E0,-2.047090292E0
1.370391257E2,8.213328362E0,-7.805643559E0,-1.687864304E0
1.370557923E2,9.229685783E0,-7.309210300E0,-1.683717489E0
1.370724590E2,9.229685783E0,-7.309210300E0,-1.683717489E0
1.370891257E2,9.229685783E0,-7.309210300E0,-1.683717489E0
1.371057923E2,7.557603836E0,-7.415522575E0,-2.139937401E0
1.371224590E2,7.557603836E0,-7.415522575E0,-2.139937401E0
1.371391257E2,7.557603836E0,-7.415522575E0,-2.139937401E0
1.371557923E2,8.476221085E0,-7.013584137E0,-1.565654635E0
1.371724590E2,7.555679321E0,-6.792158604E0,-1.584645510E0
1.371891257E2,6.892829895E0,-7.602634430E0,-2.415289879E0
1.372057923E2,7.413827419E0,-7.941815853E0,-3.007883549E0
1.372224590E2,7.413827419E0,-7.941815853E0,-3.007883549E0
1.372391257E2,7.553351879E0,-8.419200897E0,-2.289948463E0
1.372557923E2,7.553351879E0,-8.419200897E0,-2.289948463E0
1.372724590E2,8.146395683E0,-6.513205528E0,-2.383849144E0
1.372891257E2,7.013306141E0,-6.495517254E0,-2.140368462E0
1.373057923E2,6.886911392E0,-8.000808716E0,-2.310146093E0
1.373224590E2,7.656455994E0,-7.609022141E0,-2.912584782E0
1.373391256E2,8.619595528E0,-6.554605961E0,-2.545802593E0
1.373557923E2,8.089835167E0,-6.461270332E0,-1.856281996E0
1.373724590E2,7.296607494E0,-6.442088127E0,-1.779236555E0
1.373891256E2,7.477905750E0,-6.491944790E0,-1.906617641E0
1.374057923E2,8.120835304E0,-6.445919037E0,-1.751301050E0
1.374224590E2,8.475704193E0,-6.463300705E0,-1.951848984E0
1.374391256E2,8.603545189E0,-6.403273582E0,-2.048890829E0
1.374557923E2,8.537081718E0,-5.842187405E0,-2.107433796E0
1.374724590E2,7.704081535E0,-5.371707439E0,-2.170621634E0
1.374891256E2,7.704081535E0,-5.371707439E0,-2.170621634E0
1.375057923E2,7.645394325E0,-5.248951912E0,-2.429856300E0
1.375224590E2,7.645394325E0,-5.248951912E0,-2.429856300E0
1.375391256E2,7.148291588E0,-5.146681309E0,-1.508768439E0
1.375557923E2,7.731575966E0,-4.948077679E0,-1.677435160E0
1.375724590E2,7.731575966E0,-4.948077679E0,-1.677435160E0
1.375891256E2,8.392539024E0,-4.669804096E0,-1.011061788E0
1.376057923E2,8.455419540E0,-4.490009308E0,-8.393688202E-1
1.376224590E2,8.063106537E0,-4.345791817E0,-6.584820747E-1
1.376391256E2,7.788596630E0,-3.965114117E0,-4.965095520E-1
1.376557923E2,7.859790325E0,-3.791314125E0,-2.765015662E-1
1.376724590E2,7.894276619E0,-3.607295990E0,-9.990525246E-2
1.376891256E2,8.322255135E0,-3.497545719E0,-1.671727449E-1
1.377057923E2,8.690167427E0,-3.731133461E0,1.532289088E-1
1.377224590E2,8.655106544E0,-3.546416044E0,4.350743294E-1
1.377391256E2,8.442405701E0,-2.955421686E0,2.091957629E-1
1.377557923E2,8.146903038E0,-2.324702978E0,2.480393043E-3
1.377724590E2,8.080822945E0,-2.511412382E0,5.899695754E-1
1.377891256E2,7.660056591E0,-2.753590584E0,7.940800786E-1
1.378057923E2,8.062311172E0,-2.580125809E0,8.174187541E-1
1.378224590E2,8.505046844E0,-2.805008411E0,1.032925606E0
1.378391256E2,8.307966232E0,-2.370633125E0,1.211801291E0
1.378557923E2,8.439638138E0,-1.799252152E0,1.390561938E0
1.378724590E2,8.280299187E0,-2.186624527E0,1.566909313E0
1.378891256E2,8.065146446E0,-1.983107686E0,1.510942340E0
1.379057923E2,8.065146446E0,-1.983107686E0,1.510942340E0
1.379224590E2,8.156767845E0,-1.617130041E0,1.984678388E0
1.379391256E2,8.156767845E0,-1.617130041E0,1.984678388E0
1.379557923E2,8.428116798E0,-1.345435977E0,2.277192354E0
1.379724590E2,8.446677208E0,-1.126309037E0,2.320326090E0
1.379891256E2,8.271908760E0,-9.464662671E-1,2.419225931E0
1.380057923E2,8.170079231E0,-8.698135018E-1,2.533956051E0
1.380224590E2,8.192996025E0,-7.032536864E-1,2.813637257E0
1.380391256E2,8.249326706E0,-6.402190924E-1,2.967517376E0
1.380557923E2,8.264295578E0,-2.822284997E-1,3.033195019E0
1.380724590E2,8.141626358E0,1.737807244E-1,3.228255272E0
1.380891256E2,7.764003277E0,3.279002905E-1,3.483668804E0
1.381057923E2,7.722047329E0,4.277002066E-2,3.730338573E0
1.381224590E2,8.348658562E0,2.643294334E-1,4.138712883E0
1.381391256E2,8.679345131E0,6.665457487E-1,4.284605980E0
1.381557923E2,8.356213570E0,5.704903603E-1,4.443934917E0
1.381724589E2,7.900836945E0,6.749541759E-1,4.373785019E0
1.381891256E2,8.177750587E0,1.032322288E0,4.289777279E0
1.382057923E2,8.593795776E0,1.217422843E0,4.602115154E0
1.382224589E2,8.334263802E0,1.335868716E0,4.710936546E0
1.382391256E2,8.282137871E0,1.561594129E0,4.633067608E0
1.382557923E2,8.405918121E0,2.049733639E0,4.573298931E0
1.382724589E2,8.405918121E0,2.049733639E0,4.573298931E0
1.382891256E2,8.787447929E0,2.198882818E0,5.283916950E0
1.383057923E2,8.608983994E0,2.382843494E0,5.168210030E0
1.383224589E2,8.608983994E0,2.382843494E0,5.168210030E0
1.383391256E2,8.494656563E0,2.439231873E0,5.174616814E0
1.383557923E2,8.494656563E0,2.439231873E0,5.174616814E0
1.383724589E2,8.924808502E0,2.326206207E0,5.315319538E0
1.383891256E2,8.952648163E0,2.382881880E0,5.140791416E0
1.384057923E2,8.952648163E0,2.382881880E0,5.140791416E0
1.384224589E2,8.395756721E0,1.963465691E0,4.880082130E0
1.384391256E2,8.395756721E0,1.963465691E0,4.880082130E0
1.384557923E2,8.586105347E0,1.853102565E0,4.848584175E0
1.384724589E2,8.674939156E0,1.725778937E0,4.872076035E0
1.384891256E2,8.873380661E0,1.704413056E0,4.620627403E0
1.385057923E2,8.765785217E0,1.698044419E0,4.218554497E0
1.385224589E2,8.390345573E0,1.537125349E0,4.122518539E0
1.385391256E2,8.014503479E0,1.352225900E0,4.075218678E0
1.385557923E2,8.466069221E0,1.151869655E0,3.912470341E0
1.385724589E2,8.972471237E0,1.024105430E0,3.819230556E0
1.385891256E2,8.945733070E0,7.581574917E-1,3.716318130E0
1.386057923E2,8.514623642E0,5.386475325E-1,3.524188280E0
1.386224589E2,8.267877579E0,6.639217138E-1,3.437211752E0
1.386391256E2,8.591861725E0,2.652488053E-1,3.362962723E0
1.386557923E2,8.736374855E0,-2.197685689E-1,3.155864239E0
1.386724589E2,8.736374855E0,-2.197685689E-1,3.155864239E0
1.386891256E2,8.470944405E0,3.395743966E-1,2.862019062E0
1.387057923E2,8.351051331E0,-9.030354023E-1,2.617628574E0
1.387224589E2,8.351051331E0,-9.030354023E-1,2.617628574E0
1.387391256E2,8.858345032E0,-1.382450342E0,2.135992050E0
1.387557923E2,8.858345032E0,-1.382450342E0,2.135992050E0
1.387724589E2,8.629478455E0,-6.339846253E-1,1.912986279E0
1.387891256E2,8.475809097E0,-1.202827811E0,1.795938611E0
1.388057923E2,8.475809097E0,-1.202827811E0,1.795938611E0
1.388224589E2,8.435873985E0,-2.033893585E0,1.706136823E0
1.388391256E2,8.656379700E0,-2.079680204E0,1.360155463E0
1.388557923E2,8.784833908E0,-1.852997184E0,1.216187358E0
1.388724589E2,8.586000443E0,-2.011043310E0,1.062106252E0
1.388891256E2,8.586000443E0,-2.011043310E0,1.062106252E0
1.389057923E2,7.872518063E0,-2.367999554E0,7.428441644E-1
1.389224589E2,7.949180603E0,-2.103718042E0,8.220060468E-1
1.389391256E2,8.190975189E0,-2.955852747E0,7.378355265E-1
1.389557923E2,8.361873627E0,-3.651061773E0,5.519496799E-1
1.389724589E2,8.409633636E0,-3.685902357E0,3.127019107E-1
1.389891256E2,8.339866638E0,-3.666518688E0,-6.126283109E-2
1.390057922E2,8.251146317E0,-3.295436859E0,-6.752606481E-2
1.390224589E2,7.946786404E0,-3.281128883E0,-3.623863682E-2
1.390391256E2,7.800213337E0,-3.149122238E0,-3.343742192E-1
1.390557922E2,8.321229935E0,-3.057950974E0,-6.173209548E-1
1.390724589E2,8.535615921E0,-4.194593430E0,-2.312415838E-1
1.390891256E2,8.535615921E0,-4.194593430E0,-2.312415838E-1
1.391057922E2,9.063997269E0,-3.769996166E0,-4.090254381E-2
1.391224589E2,9.063997269E0,-3.769996166E0,-4.090254381E-2
1.391391256E2,9.469910622E0,-4.054781914E0,8.868123405E-3
1.391557922E2,9.109152794E0,-3.993164539E0,-5.125506967E-2
1.391724589E2,8.692666054E0,-3.817458630E0,-1.966022700E-1
1.391891256E2,8.691172600E0,-3.589051962E0,-3.341826797E-1
1.392057922E2,8.538670540E0,-3.220651388E0,-4.856590331E-1
1.392224589E2,8.812510490E0,-3.706320047E0,-6.528604627E-1
1.392391256E2,8.594599724E0,-4.064568996E0,-8.245630264E-1
1.392557922E2,8.067416191E0,-3.988193989E0,-7.459853292E-1
1.392724589E2,8.217139244E0,-4.477406025E0,-7.133955359E-1
1.392891256E2,8.369746208E0,-4.991776466E0,-8.547395468E-1
1.393057922E2,8.293045998E0,-4.838384628E0,-1.221512079E0
1.393224589E2,8.475493431E0,-4.361881256E0,-1.508184195E0
1.393391256E2,8.134682655E0,-4.577905178E0,-1.595122576E0
1.393557922E2,8.221276283E0,-5.758620262E0,-1.685230732E0
1.393724589E2,8.433230400E0,-6.079213142E0,-1.941582680E0
1.393891256E2,8.648872375E0,-5.086749554E0,-1.941582680E0
1.394057922E2,8.202266693E0,-5.129203796E0,-2.007404089E0
1.394224589E2,7.482138634E0,-5.781460762E0,-1.996515274E0
1.394391256E2,7.320769310E0,-6.309363365E0,-1.979363203E0
1.394557922E2,8.013278008E0,-6.265893936E0,-1.887272596E0
1.394724589E2,8.473501205E0,-5.432577610E0,-1.739492893E0
1.394891256E2,8.338018417E0,-5.645900726E0,-1.739540815E0
1.395057922E2,8.338018417E0,-5.645900726E0,-1.739540815E0
1.395057922E2,7.913880348E0,-6.386782169E0,-2.110086679E0
1.395391256E2,7.913880348E0,-6.386782169E0,-2.110086679E0
1.395557922E2,7.428738594E0,-5.607861996E0,-1.818664312E0
1.395724589E2,7.496896744E0,-5.851333141E0,-1.871921062E0
1.395891256E2,7.590988636E0,-6.295897961E0,-2.193653822E0
1.396057922E2,7.586516380E0,-6.890713215E0,-2.328648329E0
1.396224589E2,7.307706833E0,-7.348130703E0,-2.357292652E0
1.396391256E2,7.497442245E0,-6.666549206E0,-2.567637682E0
1.396557922E2,7.942180157E0,-6.250446796E0,-2.627454281E0
1.396724589E2,7.707193851E0,-6.990676403E0,-2.469245672E0
1.396891256E2,7.258923054E0,-8.118651390E0,-2.565999985E0
1.397057922E2,7.425875187E0,-8.338774681E0,-2.876451492E0
1.397224589E2,7.980171204E0,-7.823580742E0,-2.780597210E0
1.397391256E2,8.099632263E0,-7.562133789E0,-2.627320290E0
1.397557922E2,7.574133873E0,-7.639878273E0,-2.540391684E0
1.397724589E2,7.664069176E0,-7.716435432E0,-2.788201094E0
1.397891256E2,7.742551327E0,-7.923888206E0,-2.676229000E0
1.398057922E2,7.419736385E0,-8.856286049E0,-2.950432062E0
1.398224589E2,7.062521458E0,-8.605125427E0,-3.074039936E0
1.398391255E2,7.205675602E0,-8.028495789E0,-2.915946007E0
1.398557922E2,7.714386463E0,-7.835628510E0,-2.817936897E0
1.398724589E2,7.714386463E0,-7.835628510E0,-2.817936897E0
1.398891255E2,6.876798153E0,-8.316287994E0,-2.800641298E0
1.399057922E2,6.876798153E0,-8.316287994E0,-2.800641298E0
1.399224589E2,6.876798153E0,-8.316287994E0,-2.800641298E0
1.399224589E2,7.677429199E0,-7.643307209E0,-2.303911686E0
1.399557922E2,7.677429199E0,-7.643307209E0,-2.303911686E0
1.399724589E2,7.278239250E0,-8.082384109E0,-2.370824814E0
1.399891255E2,6.815209866E0,-7.986577988E0,-2.256582975E0
1.400057922E2,6.885819912E0,-7.573808193E0,-2.128273010E0
1.400224589E2,7.706849098E0,-6.924251556E0,-2.199850082E0
1.400391255E2,8.109352112E0,-6.684534550E0,-2.358604670E0
1.400557922E2,7.720907688E0,-7.526402950E0,-2.373649836E0
1.400724589E2,7.035065174E0,-8.348733902E0,-2.378533840E0
1.400891255E2,6.843001842E0,-7.681192875E0,-2.394824266E0
1.401057922E2,7.330260277E0,-6.753430367E0,-2.175611019E0
1.401224589E2,7.548917770E0,-6.335220814E0,-1.846456170E0
1.401391255E2,7.185851574E0,-6.175326347E0,-1.709057689E0
1.401557922E2,6.886806011E0,-6.323402882E0,-1.886640549E0
1.401724589E2,7.285920143E0,-6.539704800E0,-1.788162231E0
1.401891255E2,7.728425980E0,-6.208471775E0,-1.498904347E0
1.402057922E2,8.140171051E0,-6.007569313E0,-1.140693426E0
1.402224589E2,8.106125832E0,-5.872363567E0,-1.043038845E0
1.402391255E2,7.572534084E0,-5.462677956E0,-1.309963465E0
1.402557922E2,7.215214252E0,-5.379694939E0,-1.595936537E0
1.402724589E2,7.215214252E0,-5.379694939E0,-1.595936537E0
1.402891255E2,7.215214252E0,-5.379694939E0,-1.595936537E0
1.403057922E2,7.215214252E0,-5.379694939E0,-1.595936537E0
1.403224589E2,7.215214252E0,-5.379694939E0,-1.595936537E0
1.403391255E2,7.583279610E0,-4.472866535E0,-3.655562997E-1
1.403557922E2,7.487290859E0,-4.428803921E0,-9.847830236E-2
1.403724589E2,8.113614082E0,-4.250091076E0,-4.567179084E-2
1.403891255E2,8.685225487E0,-4.017748356E0,2.093298435E-1
1.404057922E2,8.685225487E0,-4.017748356E0,2.093298435E-1
1.404224589E2,8.123880386E0,-3.978310823E0,5.951315165E-1
1.404391255E2,8.066286087E0,-3.788335800E0,7.060021758E-1
1.404557922E2,8.277147293E0,-3.462350845E0,8.306635022E-1
1.404724589E2,8.361662865E0,-2.887550831E0,1.090089560E0
1.404891255E2,8.541151047E0,-2.641991854E0,1.174097419E0
1.405057922E2,8.569297791E0,-2.726909399E0,1.223379612E0
1.405224589E2,8.191445351E0,-2.935865879E0,1.408049226E0
1.405391255E2,8.216612816E0,-2.967114925E0,1.509793162E0
1.405557922E2,8.341149330E0,-2.370920420E0,1.736543179E0
1.405724589E2,8.379629135E0,-2.047368050E0,1.987484217E0
1.405891255E2,8.678703308E0,-1.913503408E0,1.969575644E0
1.406057922E2,8.511817932E0,-2.050672054E0,1.756826878E0
1.406224589E2,7.931606770E0,-1.716633081E0,1.719036818E0
1.406391255E2,7.864272594E0,-1.368803501E0,2.123254538E0
1.406557922E2,8.371096611E0,-1.318429470E0,2.500552177E0
1.406724588E2,8.785063744E0,-1.193011642E0,2.316169977E0
1.406891255E2,8.785063744E0,-1.193011642E0,2.316169977E0
1.407057922E2,7.939450741E0,-7.948366404E-1,2.441080093E0
1.407224588E2,8.209918976E0,-7.202237844E-1,2.675415039E0
1.407391255E2,8.209918976E0,-7.202237844E-1,2.675415039E0
1.407557922E2,8.670717239E0,-2.335878909E-1,2.837330103E0
1.407724588E2,8.565073967E0,8.175720274E-2,2.924823761E0
1.407891255E2,8.295688629E0,-1.404247135E-1,3.082659245E0
1.408057922E2,8.132662773E0,2.529521883E-1,3.225047112E0
1.408224588E2,8.454194069E0,6.507056952E-1,3.419274330E0
1.408391255E2,8.424764633E0,6.058288217E-1,3.578201532E0
1.408557922E2,8.105627060E0,7.195150852E-1,3.584426403E0
1.408724588E2,8.016687393E0,9.103233814E-1,3.687836647E0
1.408891255E2,8.084529877E0,1.250625610E0,3.893335819E0
1.409057922E2,8.371479034E0,1.188558340E0,4.085762501E0
1.409224588E2,8.684756279E0,1.205681682E0,4.276580334E0
1.409391255E2,8.520791054E0,1.431473970E0,4.189939022E0
1.409557922E2,8.055684090E0,1.666728258E0,4.131434441E0
1.409724588E2,7.678281307E0,1.616076589E0,4.165930271E0
1.409891255E2,7.856505871E0,1.769602418E0,4.289767742E0
1.410057922E2,8.548180580E0,1.983615279E0,4.523173809E0
1.410224588E2,8.669902802E0,1.991640568E0,4.694972038E0
1.410391255E2,8.499645233E0,1.975561142E0,4.606166363E0
1.410557922E2,8.331324577E0,1.891658783E0,4.407255650E0
1.410724588E2,8.331324577E0,1.891658783E0,4.407255650E0
1.410891255E2,8.609004021E0,2.367970943E0,4.743478298E0
1.411057922E2,8.609004021E0,2.367970943E0,4.743478298E0
1.411224588E2,8.734229088E0,2.563194036E0,4.654050350E0
1.411391255E2,8.668159485E0,2.521994591E0,4.570004463E0
1.411557922E2,8.696142197E0,2.195751190E0,4.699923515E0
1.411724588E2,8.969522476E0,2.033586979E0,4.865678787E0
1.411891255E2,9.128544807E0,2.243386269E0,4.791190624E0
1.412057922E2,9.008040428E0,2.353682041E0,4.717630863E0
1.412224588E2,8.772507668E0,2.196794987E0,4.567428112E0
1.412391255E2,8.705269814E0,2.132927179E0,4.408070087E0
1.412557922E2,8.886241913E0,2.011167765E0,4.396184921E0
1.412724588E2,9.061430931E0,1.805343032E0,4.462456703E0
1.412891255E2,8.814253807E0,1.716891646E0,4.445304871E0
1.413057922E2,8.611809731E0,1.773289442E0,4.266160965E0
1.413224588E2,8.426900864E0,1.736830592E0,4.117165089E0
1.413391255E2,8.222913742E0,1.591588616E0,4.099974632E0
1.413557922E2,8.446140289E0,1.408786654E0,4.154820919E0
1.413724588E2,8.646409988E0,1.378801584E0,4.139182091E0
1.413891255E2,8.722784996E0,1.379692316E0,4.060010910E0
1.414057922E2,8.419075966E0,1.198719382E0,3.948048115E0
1.414224588E2,8.368807793E0,9.622200727E-1,3.803093672E0
1.414391255E2,8.523386955E0,8.045379519E-1,3.799186230E0
1.414557922E2,8.656580925E0,8.614625335E-1,3.692510366E0
1.414724588E2,8.656580925E0,8.614625335E-1,3.692510366E0
1.414891255E2,8.656580925E0,8.614625335E-1,3.692510366E0
1.415057921E2,8.641516685E0,4.418738782E-1,3.255300283E0
1.415224588E2,8.641516685E0,4.418738782E-1,3.255300283E0
1.415391255E2,8.965328217E0,-8.826943487E-2,3.251488686E0
1.415557921E2,8.833043098E0,-2.321417928E-1,3.127948046E0
1.415724588E2,8.833043098E0,-2.321417928E-1,3.127948046E0
1.415891255E2,8.725380898E0,-7.751467079E-2,2.849914074E0
1.416057921E2,8.813333511E0,-3.312904537E-1,2.834466457E0
1.416224588E2,9.103894234E0,-8.561952710E-1,2.727196693E0
1.416391255E2,9.298974037E0,-8.245247602E-1,2.314848423E0
1.416557921E2,9.195755005E0,-8.392539024E-1,2.252857685E0
1.416724588E2,8.351186752E0,-7.648995519E-1,2.319761276E0
