"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.232202335E2,7.322378635E0,-2.919614077E0,4.409142494E0
1.232369002E2,7.149000168E0,-3.079556465E0,3.929507494E0
1.232535669E2,7.016418934E0,-3.139813423E0,3.654700994E0
1.232702335E2,7.016418934E0,-3.139813423E0,3.654700994E0
1.232869002E2,7.065854073E0,-3.438236237E0,3.103383303E0
1.233035669E2,6.964598656E0,-3.613396168E0,2.662831068E0
1.233202335E2,7.065346718E0,-3.863810539E0,2.502094030E0
1.233369002E2,6.945311069E0,-3.987772703E0,2.100605488E0
1.233535669E2,6.882218838E0,-3.996602535E0,1.676180720E0
1.233702335E2,7.020450592E0,-3.760639668E0,1.387880325E0
1.233869002E2,6.964570045E0,-4.202609539E0,1.126385689E0
1.234035669E2,6.965460300E0,-4.670512676E0,8.445307016E-1
1.234202335E2,7.048203945E0,-4.609211922E0,5.646198392E-1
1.234369002E2,7.159410000E0,-4.649769306E0,3.161016405E-1
1.234535668E2,7.147831440E0,-4.905278683E0,-2.824200317E-2
1.234702335E2,7.061084747E0,-5.019185066E0,-3.317884803E-1
1.234869002E2,7.149095535E0,-4.948987484E0,-5.847311020E-1
1.235035668E2,7.405045509E0,-4.813829422E0,-6.876339316E-1
1.235202335E2,7.797531605E0,-5.214446545E0,-6.530041695E-1
1.235369002E2,7.797531605E0,-5.214446545E0,-6.530041695E-1
1.235535668E2,7.797531605E0,-5.214446545E0,-6.530041695E-1
1.235535668E2,8.090927124E0,-4.902194977E0,-8.965615034E-1
1.235869002E2,8.090927124E0,-4.902194977E0,-8.965615034E-1
1.236035668E2,7.704464436E0,-5.848383427E0,-1.526045084E0
1.236202335E2,7.295669079E0,-5.438993931E0,-1.725721478E0
1.236369002E2,7.551781178E0,-4.442383766E0,-1.705016375E0
1.236535668E2,7.967386246E0,-4.689877510E0,-1.700304508E0
1.236702335E2,7.848719597E0,-5.394241810E0,-1.717293859E0
1.236869002E2,7.579688549E0,-5.834286690E0,-1.985434771E0
1.237035668E2,7.102638721E0,-5.593362808E0,-2.257559776E0
1.237202335E2,7.165912628E0,-4.327289581E0,-2.380334377E0
1.237369002E2,7.900588036E0,-4.639685154E0,-2.587021351E0
1.237535668E2,7.689926624E0,-5.361996651E0,-2.443857431E0
1.237702335E2,7.645155430E0,-5.415463924E0,-2.773079395E0
1.237869002E2,7.507115364E0,-5.270260334E0,-2.904980659E0
1.238035668E2,7.625436306E0,-4.799455166E0,-2.694396257E0
1.238202335E2,7.839851379E0,-5.082526207E0,-2.632750511E0
1.238369002E2,7.790128708E0,-4.929086685E0,-2.657879829E0
1.238535668E2,8.193523407E0,-5.027316093E0,-2.715647221E0
1.238702335E2,8.078151703E0,-5.808515072E0,-2.803763390E0
1.238869002E2,8.122032166E0,-5.755565166E0,-2.994236469E0
1.239035668E2,8.149863243E0,-5.772966385E0,-2.732828140E0
1.239202335E2,8.461626053E0,-5.218746662E0,-2.703676224E0
1.239369002E2,9.210369110E0,-5.936058998E0,-2.812756062E0
1.239535668E2,9.210369110E0,-5.936058998E0,-2.812756062E0
1.239702335E2,8.762021065E0,-6.909857273E0,-2.745316267E0
1.239869002E2,8.778072357E0,-6.397901058E0,-2.819632053E0
1.240035668E2,8.778072357E0,-6.397901058E0,-2.819632053E0
1.240202335E2,8.727027893E0,-6.009359837E0,-3.269263268E0
1.240369002E2,8.474037170E0,-6.409900188E0,-3.161035776E0
1.240535668E2,8.370071411E0,-6.578672409E0,-3.198864222E0
1.240702335E2,8.366087914E0,-6.627035141E0,-3.222949982E0
1.240869002E2,8.366087914E0,-6.627035141E0,-3.222949982E0
1.241035668E2,8.157667160E0,-6.391331196E0,-3.428458452E0
1.241202335E2,8.036367416E0,-6.702290058E0,-3.386559963E0
1.241369002E2,8.025172234E0,-6.699914932E0,-3.513807058E0
1.241535668E2,8.224408150E0,-6.359124184E0,-3.567312717E0
1.241702335E2,8.290392876E0,-6.452871799E0,-3.435420990E0
1.241869002E2,8.376009941E0,-6.634275436E0,-3.560704708E0
1.242035668E2,8.523491859E0,-7.071648598E0,-3.739206791E0
1.242202335E2,8.741708755E0,-7.205666065E0,-3.972899914E0
1.242369002E2,8.992343903E0,-7.246329308E0,-4.232689857E0
1.242535668E2,8.770468712E0,-7.148731709E0,-4.151450157E0
1.242702335E2,8.822307587E0,-6.931462765E0,-4.297458172E0
1.242869001E2,8.854580879E0,-6.995024204E0,-4.435057640E0
1.243035668E2,8.634515762E0,-6.868188858E0,-4.465406418E0
1.243202335E2,8.338477135E0,-6.879959106E0,-4.401175022E0
1.243369001E2,8.338477135E0,-6.879959106E0,-4.401175022E0
1.243535668E2,8.338477135E0,-6.879959106E0,-4.401175022E0
1.243702335E2,8.338477135E0,-6.879959106E0,-4.401175022E0
1.243869001E2,8.389062881E0,-7.178142071E0,-4.465578556E0
1.244035668E2,8.194127083E0,-7.228669643E0,-4.346098423E0
1.244202335E2,8.336102486E0,-6.736814499E0,-4.412274361E0
1.244369001E2,8.283343315E0,-6.807041168E0,-4.248597145E0
1.244535668E2,8.214870453E0,-6.776452541E0,-4.166514397E0
1.244702335E2,7.956334591E0,-6.737206936E0,-3.762688875E0
1.244869001E2,7.979127407E0,-6.367092133E0,-3.311276674E0
1.245035668E2,8.303052902E0,-5.847741604E0,-3.014750004E0
1.245202335E2,8.445479393E0,-5.786622524E0,-2.797193766E0
1.245369001E2,8.207169533E0,-5.942753315E0,-2.678565979E0
1.245535668E2,8.207169533E0,-5.942753315E0,-2.678565979E0
1.245702335E2,7.733568192E0,-5.554451942E0,-2.023761272E0
1.245869001E2,7.593708515E0,-5.139670849E0,-1.618949533E0
1.246035668E2,7.784947872E0,-4.696159840E0,-1.370479345E0
1.246202335E2,7.849907398E0,-4.687061310E0,-1.352896333E0
1.246369001E2,7.729124546E0,-4.736526012E0,-1.256266356E0
1.246535668E2,7.360723972E0,-4.779582977E0,-1.010401011E0
1.246702335E2,7.497509956E0,-4.806522846E0,-9.612624049E-1
1.246869001E2,7.570436954E0,-4.494462490E0,-7.720438838E-1
1.247035668E2,7.366623402E0,-4.229376316E0,-7.080995440E-1
1.247202335E2,7.134031773E0,-3.974097252E0,-3.708905578E-1
1.247369001E2,7.134031773E0,-3.974097252E0,-3.708905578E-1
1.247535668E2,7.134031773E0,-3.974097252E0,-3.708905578E-1
1.247702335E2,7.426152706E0,-3.795968533E0,3.967671096E-1
1.247869001E2,7.429715157E0,-3.506978750E0,6.607804894E-1
1.248035668E2,7.429715157E0,-3.506978750E0,6.607804894E-1
1.248202335E2,7.429715157E0,-3.506978750E0,6.607804894E-1
1.248369001E2,7.429715157E0,-3.506978750E0,6.607804894E-1
1.248535668E2,7.660899639E0,-3.286175966E0,2.064338207E0
1.248702335E2,7.605526447E0,-3.296404123E0,2.380248308E0
1.248869001E2,7.407909393E0,-3.195924044E0,2.500303268E0
1.249035668E2,7.678300858E0,-2.997128725E0,2.719439745E0
1.249202335E2,7.861505032E0,-3.058056355E0,2.725721836E0
1.249369001E2,7.785953522E0,-3.059138536E0,2.724237442E0
1.249535668E2,7.842188358E0,-2.847127199E0,2.782723188E0
1.249702335E2,7.917069435E0,-2.857584953E0,2.824047089E0
1.249869001E2,7.826501369E0,-2.787406206E0,2.874765873E0
1.250035668E2,7.933273315E0,-2.691331863E0,3.038098335E0
1.250202335E2,8.039806366E0,-2.624859095E0,3.138769865E0
1.250369001E2,7.921627998E0,-2.733517647E0,3.273697376E0
1.250535668E2,7.800462246E0,-2.541339874E0,3.376466036E0
1.250702335E2,7.625857830E0,-2.319301605E0,3.632549763E0
1.250869001E2,7.436227322E0,-1.979889870E0,3.888020754E0
1.251035668E2,7.330356121E0,-1.547487378E0,4.026453495E0
1.251202334E2,7.199996471E0,-1.390964150E0,4.211851120E0
1.251369001E2,6.784286499E0,-1.175639272E0,4.725301743E0
1.251535668E2,6.784286499E0,-1.175639272E0,4.725301743E0
1.251702334E2,6.787782192E0,-9.511684775E-1,5.537481785E0
1.251869001E2,6.787782192E0,-9.511684775E-1,5.537481785E0
1.252035668E2,6.499701977E0,-1.013044238E0,5.849896431E0
1.252202334E2,6.733893394E0,-1.001532912E0,6.154860497E0
1.252369001E2,6.990082741E0,-7.549684048E-1,6.425692558E0
1.252535668E2,6.698229313E0,-7.477091551E-1,6.593344212E0
1.252702334E2,6.594330788E0,-5.514325500E-1,6.869433880E0
1.252869001E2,6.890656471E0,-4.462121725E-1,7.464230537E0
1.253035668E2,7.256231308E0,-1.233109683E-1,7.813142300E0
1.253202334E2,7.321947575E0,-4.611232504E-2,8.165224075E0
1.253369001E2,7.313836098E0,-1.150653288E-1,8.431995392E0
1.253535668E2,7.644235611E0,1.130637825E-1,8.690137863E0
1.253702334E2,8.097391129E0,-4.203260317E-2,8.905233383E0
1.253869001E2,7.919732094E0,-1.840949506E-1,8.809647560E0
1.254035668E2,7.699475288E0,-1.243739948E-1,8.483317375E0
1.254202334E2,7.593047619E0,-1.459601074E-1,8.125116348E0
1.254369001E2,7.501579762E0,-2.136010975E-1,7.737112045E0
1.254535668E2,7.367303371E0,-3.430795372E-1,7.381898403E0
1.254702334E2,7.292565823E0,-3.952827156E-1,7.156048775E0
1.254869001E2,7.266114712E0,-5.629055500E-1,6.941393852E0
1.255035668E2,7.318634510E0,-5.880829692E-1,6.693929195E0
1.255202334E2,7.292240143E0,-8.076504469E-1,6.522868633E0
1.255369001E2,7.303684711E0,-9.312103987E-1,6.138398170E0
1.255535668E2,7.303684711E0,-9.312103987E-1,6.138398170E0
1.255702334E2,7.341292858E0,-1.211025476E0,5.868485451E0
1.255869001E2,7.383067131E0,-1.332651019E0,5.675388336E0
1.256035668E2,7.383067131E0,-1.332651019E0,5.675388336E0
1.256202334E2,7.293753624E0,-1.480239153E0,5.149918556E0
1.256369001E2,7.158011913E0,-1.519944549E0,4.921607494E0
1.256535668E2,7.211077213E0,-1.365576029E0,4.645546436E0
1.256702334E2,7.315990925E0,-1.678067207E0,4.530930996E0
1.256869001E2,7.296368122E0,-1.860332966E0,4.255559444E0
1.257035668E2,7.128582478E0,-2.131663084E0,3.964845896E0
1.257202334E2,7.242115021E0,-2.080436707E0,3.847769499E0
1.257369001E2,7.604836941E0,-2.446462393E0,3.891774893E0
1.257535668E2,7.522667885E0,-2.911042690E0,3.559430838E0
1.257702334E2,7.358607292E0,-2.669707298E0,3.446702480E0
1.257869001E2,7.572840691E0,-2.218630075E0,3.567226648E0
1.258035668E2,7.954658508E0,-2.407647371E0,3.464409828E0
1.258202334E2,8.004506111E0,-3.027946711E0,3.351030111E0
1.258369001E2,8.034596443E0,-3.193022251E0,3.091670990E0
1.258535668E2,8.203761101E0,-3.429080963E0,2.799817801E0
1.258702334E2,8.130881310E0,-3.350876808E0,2.975255489E0
1.258869001E2,8.178028107E0,-2.911914349E0,2.653053284E0
1.259035668E2,8.296186447E0,-3.110077620E0,2.517819166E0
1.259202334E2,8.154220581E0,-3.890022278E0,2.184345245E0
1.259369001E2,8.154220581E0,-3.890022278E0,2.184345245E0
1.259535667E2,7.607728958E0,-3.496904135E0,1.126060009E0
1.259702334E2,7.607728958E0,-3.496904135E0,1.126060009E0
1.259869001E2,7.946642399E0,-4.071991444E0,7.465504408E-1
1.260035667E2,7.798623562E0,-4.439405441E0,4.088817835E-1
1.260202334E2,7.798623562E0,-4.439405441E0,4.088817835E-1
1.260369001E2,8.013268471E0,-3.847846031E0,-1.771996617E-1
1.260535667E2,8.220462799E0,-4.180075169E0,-1.472912878E-1
1.260702334E2,8.078803062E0,-4.597527981E0,-1.704671681E-1
1.260869001E2,8.251347542E0,-4.597853661E0,-1.268639565E-1
1.261035667E2,8.251347542E0,-4.597853661E0,-1.268639565E-1
1.261202334E2,8.032125473E0,-4.885493279E0,-6.233543754E-1
1.261369001E2,7.727745533E0,-4.790443420E0,-1.132955432E0
1.261535667E2,7.741009712E0,-4.483889580E0,-1.525049090E0
1.261702334E2,7.540633678E0,-4.650133133E0,-1.610464573E0
1.261869001E2,7.501560688E0,-4.821989059E0,-1.915830612E0
1.262035667E2,7.474640369E0,-5.068706989E0,-1.966827154E0
1.262202334E2,7.510572433E0,-4.895539284E0,-2.135723591E0
1.262369001E2,7.688404083E0,-4.704165936E0,-2.340992928E0
1.262535667E2,7.660899639E0,-4.761559486E0,-2.488973856E0
1.262702334E2,7.911783218E0,-4.477339268E0,-2.360950947E0
1.262869001E2,8.066678047E0,-4.468480587E0,-2.318650484E0
1.263035667E2,8.009304047E0,-4.978445530E0,-2.109023333E0
1.263202334E2,7.810719013E0,-5.616624832E0,-2.041736841E0
1.263369001E2,7.810719013E0,-5.616624832E0,-2.041736841E0
1.263535667E2,7.810719013E0,-5.616624832E0,-2.041736841E0
1.263702334E2,7.810719013E0,-5.616624832E0,-2.041736841E0
1.263869001E2,7.810719013E0,-5.616624832E0,-2.041736841E0
1.264035667E2,8.139098167E0,-5.615925789E0,-2.222250223E0
1.264202334E2,8.139098167E0,-5.615925789E0,-2.222250223E0
1.264369001E2,8.139098167E0,-5.615925789E0,-2.222250223E0
1.264535667E2,8.330825806E0,-5.061121941E0,-2.830051661E0
1.264702334E2,8.224552155E0,-5.309726715E0,-2.911569595E0
1.264869001E2,8.087172508E0,-6.019645691E0,-2.808963537E0
1.265035667E2,8.159640312E0,-6.237575054E0,-3.244641304E0
1.265202334E2,8.205111504E0,-6.320903301E0,-3.272366285E0
1.265369001E2,7.879355907E0,-6.161506653E0,-3.377078772E0
1.265535667E2,7.727132797E0,-5.608120441E0,-3.495448351E0
1.265702334E2,7.757405281E0,-5.972288132E0,-3.370011330E0
1.265869001E2,7.963679790E0,-6.426295757E0,-3.501414537E0
1.266035667E2,8.324888229E0,-6.626748085E0,-3.627924204E0
1.266202334E2,8.312878609E0,-6.675407887E0,-3.779362202E0
1.266369001E2,8.161527634E0,-6.766722679E0,-3.913361073E0
1.266535667E2,8.294903755E0,-6.845405579E0,-4.083569527E0
1.266702334E2,8.530817986E0,-7.016427994E0,-4.165374279E0
1.266869001E2,8.525235176E0,-7.045235157E0,-4.571728230E0
1.267035667E2,8.246473312E0,-7.266287327E0,-4.893173695E0
1.267202334E2,8.255102158E0,-6.907903671E0,-4.949418545E0
1.267369001E2,8.291848183E0,-7.094393253E0,-5.201997280E0
1.267535667E2,8.291848183E0,-7.094393253E0,-5.201997280E0
1.267702334E2,8.261863708E0,-7.186511993E0,-5.186473370E0
1.267869000E2,7.968688488E0,-7.296588421E0,-5.008286953E0
1.268035667E2,8.159286499E0,-7.100713730E0,-5.028829098E0
1.268202334E2,8.250151634E0,-6.979586601E0,-4.899207115E0
1.268369000E2,8.250151634E0,-6.979586601E0,-4.899207115E0
1.268535667E2,8.002571106E0,-7.434474945E0,-4.518385410E0
1.268702334E2,8.173871994E0,-7.339990139E0,-4.407639027E0
1.268869000E2,8.301741600E0,-6.893768787E0,-4.228476048E0
1.269035667E2,8.339349747E0,-6.960720062E0,-4.037811756E0
1.269202334E2,8.371546745E0,-7.026886463E0,-3.823214531E0
1.269369000E2,8.383699417E0,-7.160041809E0,-3.703638315E0
1.269535667E2,8.433182716E0,-6.939430714E0,-3.461067677E0
1.269702334E2,8.578347206E0,-6.840291500E0,-3.345657587E0
1.269869000E2,8.547050476E0,-6.590614796E0,-3.065966845E0
1.270035667E2,8.413081169E0,-6.559193134E0,-2.870073318E0
1.270202334E2,8.379169464E0,-6.536228180E0,-2.634167671E0
1.270369000E2,8.554338455E0,-6.296769619E0,-2.569103003E0
1.270535667E2,8.401224136E0,-6.386944771E0,-2.533553600E0
1.270702334E2,7.969377995E0,-6.143167019E0,-2.548713923E0
1.270869000E2,7.869156837E0,-5.962769032E0,-2.556691408E0
1.271035667E2,7.876224518E0,-5.809549809E0,-2.530996799E0
1.271202334E2,7.492750168E0,-5.630338669E0,-2.384883642E0
1.271369000E2,7.492750168E0,-5.630338669E0,-2.384883642E0
1.271535667E2,7.819280624E0,-4.922890663E0,-1.690794826E0
1.271702334E2,7.819280624E0,-4.922890663E0,-1.690794826E0
1.271869000E2,7.397182941E0,-5.022719383E0,-1.533907652E0
1.272035667E2,7.362821102E0,-4.441282272E0,-1.474828243E0
1.272202334E2,7.137709141E0,-4.079164505E0,-1.292255998E0
1.272369000E2,7.073668957E0,-4.051410675E0,-9.886425138E-1
1.272535667E2,7.295256615E0,-3.998393536E0,-7.362170219E-1
1.272535667E2,7.295256615E0,-3.998393536E0,-7.362170219E-1
1.272869000E2,6.990293503E0,-3.704031229E0,-6.493074819E-3
1.273035667E2,7.069886208E0,-3.504268646E0,4.289260209E-1
1.273202334E2,7.313156128E0,-3.474819899E0,8.467716575E-1
1.273369000E2,7.436285019E0,-3.584962606E0,1.022965789E0
1.273535667E2,7.489417553E0,-3.784591198E0,1.222364545E0
1.273702334E2,7.689620495E0,-3.886747122E0,1.461104751E0
1.273869000E2,7.736470222E0,-3.834773779E0,1.651137233E0
1.274035667E2,7.805566788E0,-3.564707756E0,1.745382547E0
1.274202334E2,7.995302677E0,-3.387776375E0,1.892606854E0
1.274369000E2,8.027270317E0,-3.534885406E0,2.196124554E0
1.274535667E2,8.147113800E0,-3.368498087E0,2.301249266E0
1.274702334E2,7.967941284E0,-3.233522654E0,2.352782011E0
1.274869000E2,7.580502510E0,-3.066866875E0,2.223849297E0
1.275035667E2,7.620035172E0,-3.058697939E0,2.227201462E0
1.275202334E2,7.695720673E0,-3.117576122E0,2.404353142E0
1.275369000E2,7.695720673E0,-3.117576122E0,2.404353142E0
1.275535667E2,7.695720673E0,-3.117576122E0,2.404353142E0
1.275702334E2,7.393036366E0,-2.835443497E0,2.514045954E0
1.275869000E2,7.393036366E0,-2.835443497E0,2.514045954E0
1.276035667E2,6.903862953E0,-3.009942293E0,2.622761726E0
1.276202333E2,6.903862953E0,-3.009942293E0,2.622761726E0
1.276369000E2,6.903862953E0,-3.009942293E0,2.622761726E0
1.276535667E2,6.822641373E0,-1.700582266E0,3.293530941E0
1.276702333E2,6.822641373E0,-1.700582266E0,3.293530941E0
1.276869000E2,6.886624336E0,-1.100614548E0,3.978722572E0
1.277035667E2,7.145140648E0,-1.093307376E0,4.455877304E0
1.277202333E2,6.972652912E0,-1.182544112E0,4.731019020E0
1.277369000E2,6.773943424E0,-8.006210327E-1,5.061323166E0
1.277535667E2,7.098013401E0,-2.641762197E-1,5.377089977E0
1.277702333E2,7.161143780E0,1.322556939E-2,5.862787247E0
1.277869000E2,6.956870079E0,1.412387490E-1,6.134978771E0
1.278035667E2,6.971762180E0,3.340007067E-1,6.510715485E0
1.278202333E2,7.226007462E0,5.081932545E-1,6.879508972E0
1.278369000E2,7.465398312E0,7.194384933E-1,7.405122280E0
1.278535667E2,7.780916214E0,1.230198264E0,7.957952976E0
1.278702333E2,8.093378067E0,1.447448134E0,8.513743401E0
1.278869000E2,8.208807945E0,1.615703106E0,8.769500732E0
1.279035667E2,8.091214180E0,1.556997180E0,8.850874901E0
1.279202333E2,8.222637177E0,1.869976878E0,8.948912621E0
1.279369000E2,7.825735569E0,2.207779646E0,8.742341995E0
1.279535667E2,7.825735569E0,2.207779646E0,8.742341995E0
1.279702333E2,7.509356022E0,2.041736841E0,8.301645279E0
1.279869000E2,7.509356022E0,2.041736841E0,8.301645279E0
1.280035667E2,7.734909058E0,1.405137777E0,8.008767128E0
1.280202333E2,7.943444252E0,1.265182376E0,7.938224792E0
1.280369000E2,8.116899490E0,1.066434979E0,7.902685165E0
1.280535667E2,8.249998093E0,1.019202113E0,7.809435844E0
1.280702333E2,8.366892815E0,8.379418850E-1,7.550316334E0
1.280869000E2,8.107360840E0,7.334014177E-1,7.286456108E0
1.281035667E2,8.037143707E0,5.304018259E-1,6.902780056E0
1.281202333E2,7.751984596E0,1.989964694E-1,6.563090801E0
1.281369000E2,7.577505112E0,5.209782720E-2,6.010767937E0
1.281535667E2,7.313060760E0,8.572199941E-2,5.586707115E0
1.281702333E2,7.135046959E0,-2.218658924E-1,5.270327568E0
1.281869000E2,6.883731842E0,-4.489702880E-1,4.985522747E0
1.282035667E2,7.143723011E0,-6.464919448E-1,4.784496307E0
1.282202333E2,7.185114384E0,-9.486593008E-1,4.592777729E0
1.282369000E2,7.120451450E0,-1.041985393E0,4.527847290E0
1.282535667E2,7.279551506E0,-1.194754481E0,4.459066391E0
1.282702333E2,7.244653225E0,-1.249888182E0,4.292210102E0
1.282869000E2,7.449855328E0,-1.366313457E0,4.106688023E0
1.283035667E2,7.511156559E0,-1.624341249E0,4.029556274E0
1.283202333E2,7.480998993E0,-1.849923134E0,3.857259989E0
1.283369000E2,7.821732521E0,-2.161705494E0,3.613692999E0
1.283535667E2,7.821732521E0,-2.161705494E0,3.613692999E0
1.283702333E2,7.894449234E0,-2.865054846E0,3.038625002E0
1.283869000E2,7.843222618E0,-2.999264479E0,2.722456217E0
1.284035667E2,7.843222618E0,-2.999264479E0,2.722456217E0
1.284202333E2,8.195821762E0,-2.888039351E0,2.546721935E0
1.284369000E2,7.889651299E0,-3.461594343E0,2.529023886E0
1.284535666E2,7.957359314E0,-3.503262997E0,1.989457130E0
1.284702333E2,7.815411568E0,-3.599672556E0,1.777493596E0
1.284869000E2,7.687321663E0,-3.493034840E0,1.415318012E0
1.285035666E2,7.791517735E0,-3.603081942E0,1.121367455E0
1.285202333E2,7.894267082E0,-3.878980160E0,9.116353989E-1
1.285369000E2,8.060242653E0,-4.046957493E0,6.563847661E-1
1.285535666E2,8.056546211E0,-4.284759045E0,3.730357587E-1
1.285702333E2,7.822824001E0,-4.069013119E0,3.027132750E-1
1.285869000E2,7.910911560E0,-3.794742584E0,2.154590040E-1
1.286035666E2,8.063604355E0,-3.705285549E0,1.099417359E-2
1.286202333E2,8.083916664E0,-4.357945442E0,-1.503462791E-1
1.286369000E2,7.850759983E0,-4.816789150E0,-4.219157994E-1
1.286535666E2,7.510218143E0,-4.814509869E0,-7.101202607E-1
1.286702333E2,7.570302963E0,-4.438016415E0,-7.130123973E-1
1.286869000E2,8.073287010E0,-4.361086369E0,-7.298101187E-1
1.287035666E2,8.104047775E0,-4.839045525E0,-8.424525261E-1
1.287202333E2,7.851563931E0,-5.296845913E0,-1.028893828E0
1.287369000E2,7.851563931E0,-5.296845913E0,-1.028893828E0
1.287535666E2,8.198752403E0,-5.114474773E0,-1.360347033E0
1.287702333E2,8.198752403E0,-5.114474773E0,-1.360347033E0
1.287869000E2,7.928121090E0,-5.215155125E0,-1.646425366E0
1.288035666E2,7.877574921E0,-4.995051861E0,-1.624082804E0
1.288202333E2,7.938081264E0,-4.732474804E0,-1.890069008E0
1.288369000E2,7.883742332E0,-5.494979858E0,-1.870120525E0
1.288535666E2,7.754416943E0,-5.772669315E0,-2.127152443E0
1.288702333E2,7.714893341E0,-5.975802898E0,-2.520290136E0
1.288869000E2,7.228726864E0,-5.858726501E0,-2.628593922E0
1.289035666E2,6.838433743E0,-5.388964653E0,-2.816385746E0
1.289202333E2,7.024654865E0,-5.468893051E0,-3.122192144E0
1.289369000E2,6.785330772E0,-5.967825890E0,-3.284260511E0
1.289535666E2,6.861446857E0,-6.164149761E0,-3.544117689E0
1.289702333E2,6.873513699E0,-6.375347137E0,-3.449269056E0
1.289869000E2,6.648219109E0,-5.956534386E0,-3.513356924E0
1.290035666E2,6.489751816E0,-5.933262825E0,-3.643792868E0
1.290202333E2,6.407018185E0,-6.108365059E0,-3.837790251E0
1.290369000E2,6.638058186E0,-6.507421017E0,-3.940214396E0
1.290535666E2,6.642981052E0,-6.590087891E0,-3.985560656E0
1.290702333E2,6.771540165E0,-6.669316769E0,-4.011906147E0
1.290869000E2,6.834124088E0,-6.464037895E0,-4.129930496E0
1.291035666E2,7.189404964E0,-6.838309288E0,-4.395380974E0
1.291202333E2,7.102217197E0,-6.992237091E0,-4.242745399E0
1.291369000E2,7.102217197E0,-6.992237091E0,-4.242745399E0
1.291535666E2,7.052360535E0,-6.094277859E0,-4.212597847E0
1.291702333E2,7.052360535E0,-6.094277859E0,-4.212597847E0
1.291869000E2,7.052360535E0,-6.094277859E0,-4.212597847E0
1.292035666E2,7.052360535E0,-6.094277859E0,-4.212597847E0
1.292202333E2,6.584983349E0,-6.440258980E0,-3.888720036E0
1.292369000E2,6.470626831E0,-6.475520611E0,-3.849253893E0
1.292535666E2,6.470626831E0,-6.475520611E0,-3.849253893E0
1.292702333E2,6.470626831E0,-6.475520611E0,-3.849253893E0
1.292868999E2,6.470626831E0,-6.475520611E0,-3.849253893E0
1.293035666E2,6.497308254E0,-6.475396156E0,-3.350321293E0
1.293202333E2,6.349011421E0,-6.507123947E0,-3.360961199E0
1.293368999E2,6.126302242E0,-6.524783611E0,-3.291701555E0
1.293535666E2,6.260569572E0,-6.358645439E0,-3.316486597E0
1.293702333E2,6.561501503E0,-6.231197357E0,-3.242141962E0
1.293868999E2,6.838347435E0,-6.604539394E0,-3.416554451E0
1.294035666E2,6.700259686E0,-6.983244419E0,-3.332010508E0
1.294202333E2,6.641496658E0,-6.906476974E0,-3.423861504E0
1.294202333E2,6.641496658E0,-6.906476974E0,-3.423861504E0
1.294535666E2,6.784085274E0,-7.051440716E0,-3.796179295E0
1.294702333E2,6.778827667E0,-7.369984627E0,-3.953200340E0
1.294868999E2,6.813150883E0,-7.182432652E0,-4.301566601E0
1.295035666E2,6.799734116E0,-7.378259182E0,-4.507247448E0
1.295202333E2,6.881950855E0,-7.449443817E0,-4.771183968E0
1.295368999E2,6.812355995E0,-7.542549133E0,-5.140437126E0
1.295535666E2,6.812355995E0,-7.542549133E0,-5.140437126E0
1.295702333E2,6.904868126E0,-7.895617485E0,-5.645508289E0
1.295868999E2,7.040858746E0,-7.903652191E0,-5.879517555E0
1.296035666E2,6.926454067E0,-8.271123886E0,-6.030850410E0
1.296202333E2,6.796564102E0,-8.287137032E0,-6.133686066E0
1.296368999E2,6.907329559E0,-8.143982887E0,-6.137899876E0
1.296535666E2,6.749503613E0,-8.074282646E0,-6.129003048E0
1.296702333E2,6.721529961E0,-7.934825420E0,-6.258308887E0
1.296868999E2,6.861437321E0,-8.026216507E0,-6.322138786E0
1.297035666E2,6.905844688E0,-8.374697685E0,-6.286206722E0
1.297202333E2,6.852607250E0,-8.520131111E0,-6.354556084E0
1.297368999E2,6.954926491E0,-8.247278214E0,-6.436485767E0
1.297535666E2,7.017692566E0,-7.988704205E0,-6.394289970E0
1.297702333E2,6.773072243E0,-8.181093216E0,-6.197036743E0
1.297868999E2,6.696323872E0,-8.041003227E0,-6.031770229E0
1.298035666E2,6.849945545E0,-7.708477020E0,-5.976626396E0
1.298202333E2,6.743173122E0,-7.356184483E0,-5.785032749E0
1.298368999E2,6.389367580E0,-7.475818157E0,-5.300896645E0
1.298535666E2,6.290496349E0,-6.943041325E0,-4.973465919E0
1.298702333E2,6.158011436E0,-6.515254974E0,-4.661702156E0
1.298868999E2,6.199009895E0,-6.278659821E0,-4.266496181E0
1.299035666E2,6.529735088E0,-6.384301662E0,-3.775148392E0
1.299202333E2,6.775916576E0,-6.532090664E0,-3.237774611E0
1.299368999E2,7.071839809E0,-5.332356453E0,-2.305664062E0
1.299535666E2,7.335240364E0,-5.374772072E0,-2.041277170E0
1.299702333E2,7.335240364E0,-5.374772072E0,-2.041277170E0
1.299868999E2,7.055769920E0,-5.329244137E0,-1.914279222E0
1.300035666E2,7.055769920E0,-5.329244137E0,-1.914279222E0
1.300202333E2,6.942226887E0,-5.122471333E0,-1.502399921E0
1.300368999E2,6.888051033E0,-4.737004757E0,-1.467109323E0
1.300535666E2,6.858295918E0,-4.218544960E0,-1.337994814E0
1.300702333E2,6.850558281E0,-4.428765774E0,-9.381343722E-1
1.300868999E2,6.897924900E0,-4.286080360E0,-7.156268954E-1
